#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
3822000      5.70e-02      1.20e-03      5.10e-02    1.5e-07
3823000      5.49e-02      6.52e-04      5.06e-02    1.5e-07
3824000      6.09e-02      6.69e-04      5.61e-02    1.5e-07
3825000      6.52e-02      1.07e-03      5.94e-02    1.5e-07
3826000      5.34e-02      5.01e-05      4.98e-02    1.5e-07
3827000      7.46e-02      2.02e-03      6.53e-02    1.5e-07
3828000      6.99e-02      8.77e-04      6.43e-02    1.5e-07
3829000      6.48e-02      2.32e-04      6.04e-02    1.5e-07
3830000      5.28e-02      4.57e-04      4.90e-02    1.5e-07
3831000      6.05e-02      5.16e-04      5.61e-02    1.5e-07
3832000      6.68e-02      1.98e-04      6.23e-02    1.5e-07
3833000      6.18e-02      1.48e-03      5.47e-02    1.5e-07
3834000      5.65e-02      2.78e-04      5.26e-02    1.5e-07
3835000      5.92e-02      1.92e-04      5.53e-02    1.5e-07
3836000      5.62e-02      3.75e-04      5.23e-02    1.5e-07
3837000      5.27e-02      1.37e-04      4.92e-02    1.5e-07
3838000      5.88e-02      1.35e-03      5.23e-02    1.5e-07
3839000      5.74e-02      1.18e-03      5.16e-02    1.5e-07
3840000      5.28e-02      7.11e-05      4.93e-02    1.4e-07
3841000      6.00e-02      2.30e-04      5.60e-02    1.4e-07
3842000      5.85e-02      4.17e-04      5.44e-02    1.4e-07
3843000      5.55e-02      9.73e-04      5.05e-02    1.4e-07
3844000      5.42e-02      1.81e-04      5.07e-02    1.4e-07
3845000      5.77e-02      1.63e-04      5.39e-02    1.4e-07
3846000      6.16e-02      4.95e-04      5.73e-02    1.4e-07
3847000      6.37e-02      7.42e-04      5.89e-02    1.4e-07
3848000      5.99e-02      3.18e-04      5.59e-02    1.4e-07
3849000      6.64e-02      5.49e-04      6.17e-02    1.4e-07
3850000      6.01e-02      5.41e-04      5.59e-02    1.4e-07
3851000      6.70e-02      7.44e-04      6.21e-02    1.4e-07
3852000      5.94e-02      1.03e-03      5.41e-02    1.4e-07
3853000      6.56e-02      3.20e-04      6.13e-02    1.4e-07
3854000      5.94e-02      6.24e-04      5.50e-02    1.4e-07
3855000      6.21e-02      2.79e-04      5.80e-02    1.4e-07
3856000      5.88e-02      1.28e-03      5.28e-02    1.4e-07
3857000      7.16e-02      9.70e-04      6.60e-02    1.4e-07
3858000      5.75e-02      1.49e-03      5.06e-02    1.4e-07
3859000      6.66e-02      6.51e-05      6.24e-02    1.4e-07
3860000      7.11e-02      6.24e-04      6.62e-02    1.4e-07
3861000      8.05e-02      9.74e-05      7.54e-02    1.4e-07
3862000      5.87e-02      1.26e-03      5.28e-02    1.4e-07
3863000      6.03e-02      6.84e-04      5.59e-02    1.4e-07
3864000      5.70e-02      1.14e-03      5.16e-02    1.4e-07
3865000      5.82e-02      1.74e-04      5.46e-02    1.4e-07
3866000      6.75e-02      1.51e-03      6.06e-02    1.4e-07
3867000      5.69e-02      3.77e-04      5.32e-02    1.4e-07
3868000      5.84e-02      1.84e-04      5.48e-02    1.4e-07
3869000      6.64e-02      5.59e-04      6.19e-02    1.4e-07
3870000      5.78e-02      4.66e-04      5.40e-02    1.3e-07
3871000      6.42e-02      1.55e-03      5.71e-02    1.3e-07
3872000      6.58e-02      2.33e-04      6.17e-02    1.3e-07
3873000      7.36e-02      2.18e-03      6.37e-02    1.3e-07
3874000      5.52e-02      4.15e-04      5.16e-02    1.3e-07
3875000      5.98e-02      1.20e-03      5.42e-02    1.3e-07
3876000      5.46e-02      8.84e-04      5.01e-02    1.3e-07
3877000      6.84e-02      1.49e-04      6.43e-02    1.3e-07
3878000      6.01e-02      2.92e-05      5.65e-02    1.3e-07
3879000      6.82e-02      4.49e-04      6.38e-02    1.3e-07
3880000      6.25e-02      6.44e-04      5.83e-02    1.3e-07
3881000      6.28e-02      2.74e-04      5.89e-02    1.3e-07
3882000      6.72e-02      7.86e-04      6.24e-02    1.3e-07
3883000      7.98e-02      2.01e-03      7.08e-02    1.3e-07
3884000      5.09e-02      1.22e-04      4.78e-02    1.3e-07
3885000      5.38e-02      6.42e-04      4.99e-02    1.3e-07
3886000      7.36e-02      1.11e-03      6.79e-02    1.3e-07
3887000      5.98e-02      5.13e-04      5.59e-02    1.3e-07
3888000      5.63e-02      3.93e-04      5.27e-02    1.3e-07
3889000      6.34e-02      2.75e-04      5.95e-02    1.3e-07
3890000      5.57e-02      7.19e-04      5.17e-02    1.3e-07
3891000      6.26e-02      1.06e-04      5.89e-02    1.3e-07
3892000      6.22e-02      6.92e-04      5.79e-02    1.3e-07
3893000      5.59e-02      1.17e-03      5.06e-02    1.3e-07
3894000      6.39e-02      5.26e-04      5.98e-02    1.3e-07
3895000      6.10e-02      1.17e-03      5.56e-02    1.3e-07
3896000      5.53e-02      1.19e-05      5.21e-02    1.3e-07
3897000      5.81e-02      3.68e-05      5.47e-02    1.3e-07
3898000      5.73e-02      8.40e-05      5.39e-02    1.3e-07
3899000      6.25e-02      3.01e-04      5.88e-02    1.3e-07
3900000      6.04e-02      5.47e-04      5.66e-02    1.3e-07
3901000      6.62e-02      6.54e-05      6.24e-02    1.3e-07
3902000      5.68e-02      8.20e-04      5.26e-02    1.3e-07
3903000      5.94e-02      5.75e-04      5.55e-02    1.3e-07
3904000      7.24e-02      4.22e-04      6.80e-02    1.3e-07
3905000      5.20e-02      9.02e-04      4.78e-02    1.2e-07
3906000      5.57e-02      5.39e-04      5.21e-02    1.2e-07
3907000      6.58e-02      9.76e-04      6.08e-02    1.2e-07
3908000      6.44e-02      1.33e-04      6.07e-02    1.2e-07
3909000      1.05e-01      7.01e-04      9.88e-02    1.2e-07
3910000      5.71e-02      4.16e-04      5.37e-02    1.2e-07
3911000      6.58e-02      1.10e-03      6.06e-02    1.2e-07
3912000      6.07e-02      1.22e-04      5.72e-02    1.2e-07
3913000      7.66e-02      1.54e-03      6.98e-02    1.2e-07
3914000      6.58e-02      5.25e-04      6.17e-02    1.2e-07
3915000      5.51e-02      9.36e-04      5.08e-02    1.2e-07
3916000      5.91e-02      2.40e-04      5.58e-02    1.2e-07
3917000      5.25e-02      2.61e-04      4.94e-02    1.2e-07
3918000      6.06e-02      4.90e-04      5.69e-02    1.2e-07
3919000      6.39e-02      1.12e-03      5.88e-02    1.2e-07
3920000      6.11e-02      9.23e-04      5.66e-02    1.2e-07
3921000      5.74e-02      4.25e-05      5.42e-02    1.2e-07
3922000      5.04e-02      1.12e-04      4.76e-02    1.2e-07
3923000      7.08e-02      3.10e-04      6.68e-02    1.2e-07
3924000      6.55e-02      3.64e-04      6.17e-02    1.2e-07
3925000      6.57e-02      1.64e-03      5.87e-02    1.2e-07
3926000      5.39e-02      6.92e-04      5.02e-02    1.2e-07
3927000      5.84e-02      7.30e-04      5.45e-02    1.2e-07
3928000      6.68e-02      7.85e-05      6.32e-02    1.2e-07
3929000      5.45e-02      9.21e-04      5.02e-02    1.2e-07
3930000      5.71e-02      8.98e-04      5.28e-02    1.2e-07
3931000      6.31e-02      7.26e-04      5.90e-02    1.2e-07
3932000      5.86e-02      7.93e-04      5.46e-02    1.2e-07
3933000      5.68e-02      7.35e-04      5.30e-02    1.2e-07
3934000      5.92e-02      7.88e-04      5.52e-02    1.2e-07
3935000      6.18e-02      6.70e-04      5.79e-02    1.2e-07
3936000      6.04e-02      3.59e-04      5.70e-02    1.2e-07
3937000      5.95e-02      2.93e-04      5.62e-02    1.2e-07
3938000      5.89e-02      1.55e-03      5.23e-02    1.2e-07
3939000      5.74e-02      1.09e-03      5.26e-02    1.2e-07
3940000      9.21e-02      2.13e-03      8.31e-02    1.1e-07
3941000      6.06e-02      8.97e-04      5.63e-02    1.1e-07
3942000      5.64e-02      1.05e-03      5.18e-02    1.1e-07
3943000      6.72e-02      1.19e-03      6.19e-02    1.1e-07
3944000      5.49e-02      7.78e-04      5.11e-02    1.1e-07
3945000      5.84e-02      3.59e-04      5.52e-02    1.1e-07
3946000      5.80e-02      9.13e-05      5.50e-02    1.1e-07
3947000      6.42e-02      1.33e-03      5.86e-02    1.1e-07
3948000      7.12e-02      8.38e-04      6.67e-02    1.1e-07
3949000      5.50e-02      5.09e-04      5.17e-02    1.1e-07
3950000      5.53e-02      4.54e-04      5.21e-02    1.1e-07
3951000      8.56e-02      1.77e-04      8.11e-02    1.1e-07
3952000      5.95e-02      4.70e-04      5.61e-02    1.1e-07
3953000      6.12e-02      1.51e-04      5.80e-02    1.1e-07
3954000      6.28e-02      3.89e-04      5.94e-02    1.1e-07
3955000      5.21e-02      1.28e-05      4.94e-02    1.1e-07
3956000      5.26e-02      4.92e-04      4.96e-02    1.1e-07
3957000      6.06e-02      5.01e-04      5.71e-02    1.1e-07
3958000      6.75e-02      8.31e-04      6.32e-02    1.1e-07
3959000      5.77e-02      5.41e-05      5.47e-02    1.1e-07
3960000      6.10e-02      1.23e-03      5.59e-02    1.1e-07
3961000      5.82e-02      3.93e-04      5.51e-02    1.1e-07
3962000      5.21e-02      7.50e-05      4.94e-02    1.1e-07
3963000      5.60e-02      3.66e-04      5.30e-02    1.1e-07
3964000      5.44e-02      2.34e-04      5.16e-02    1.1e-07
3965000      5.22e-02      6.72e-04      4.89e-02    1.1e-07
3966000      7.90e-02      3.58e-04      7.49e-02    1.1e-07
3967000      5.96e-02      5.68e-04      5.61e-02    1.1e-07
3968000      8.79e-02      3.81e-04      8.33e-02    1.1e-07
3969000      8.17e-02      4.66e-04      7.74e-02    1.1e-07
3970000      5.85e-02      1.87e-04      5.56e-02    1.1e-07
3971000      5.54e-02      1.37e-04      5.26e-02    1.1e-07
3972000      5.83e-02      1.13e-04      5.54e-02    1.1e-07
3973000      5.82e-02      3.77e-04      5.51e-02    1.1e-07
3974000      5.37e-02      4.43e-04      5.07e-02    1.1e-07
3975000      6.30e-02      1.33e-04      5.99e-02    1.1e-07
3976000      6.61e-02      1.16e-03      6.11e-02    1.1e-07
3977000      5.47e-02      9.05e-04      5.08e-02    1.1e-07
3978000      7.01e-02      5.08e-04      6.64e-02    1.1e-07
3979000      8.94e-02      8.06e-04      8.44e-02    1.1e-07
3980000      5.00e-02      3.94e-04      4.74e-02    1.0e-07
3981000      7.33e-02      1.05e-04      6.97e-02    1.0e-07
3982000      7.31e-02      2.13e-03      6.42e-02    1.0e-07
3983000      5.64e-02      1.04e-03      5.20e-02    1.0e-07
3984000      6.31e-02      1.90e-04      6.00e-02    1.0e-07
3985000      5.51e-02      7.82e-04      5.16e-02    1.0e-07
3986000      5.99e-02      1.82e-04      5.70e-02    1.0e-07
3987000      6.10e-02      1.30e-03      5.57e-02    1.0e-07
3988000      8.30e-02      6.96e-04      7.85e-02    1.0e-07
3989000      5.99e-02      1.04e-03      5.55e-02    1.0e-07
3990000      6.03e-02      8.53e-06      5.74e-02    1.0e-07
3991000      5.32e-02      3.13e-04      5.05e-02    1.0e-07
3992000      5.45e-02      1.16e-04      5.19e-02    1.0e-07
3993000      7.01e-02      9.70e-04      6.57e-02    1.0e-07
3994000      5.90e-02      1.15e-03      5.43e-02    1.0e-07
3995000      5.93e-02      7.70e-05      5.65e-02    1.0e-07
3996000      6.62e-02      1.57e-03      6.02e-02    1.0e-07
3997000      6.63e-02      7.59e-04      6.25e-02    1.0e-07
3998000      5.50e-02      1.68e-05      5.25e-02    1.0e-07
3999000      5.55e-02      3.85e-04      5.27e-02    1.0e-07
4000000      5.67e-02      1.38e-04      5.41e-02    1.0e-07
4001000      5.48e-02      5.64e-04      5.18e-02    1.0e-07
4002000      5.59e-02      4.52e-04      5.30e-02    1.0e-07
4003000      5.43e-02      1.82e-04      5.17e-02    1.0e-07
4004000      6.10e-02      1.68e-03      5.42e-02    1.0e-07
4005000      6.15e-02      2.07e-04      5.86e-02    9.9e-08
4006000      6.25e-02      1.08e-04      5.97e-02    9.9e-08
4007000      5.71e-02      3.47e-05      5.45e-02    9.9e-08
4008000      5.94e-02      1.47e-03      5.36e-02    9.9e-08
4009000      5.99e-02      5.14e-05      5.71e-02    9.9e-08
4010000      5.30e-02      1.01e-04      5.05e-02    9.8e-08
4011000      5.72e-02      1.44e-03      5.16e-02    9.8e-08
4012000      5.77e-02      1.07e-03      5.34e-02    9.8e-08
4013000      6.03e-02      1.27e-04      5.75e-02    9.8e-08
4014000      6.10e-02      1.77e-03      5.38e-02    9.8e-08
4015000      6.55e-02      4.42e-04      6.23e-02    9.7e-08
4016000      6.72e-02      1.01e-03      6.29e-02    9.7e-08
4017000      6.43e-02      2.82e-04      6.13e-02    9.7e-08
4018000      6.46e-02      1.73e-04      6.16e-02    9.7e-08
4019000      6.46e-02      1.94e-06      6.17e-02    9.7e-08
4020000      5.64e-02      7.60e-05      5.39e-02    9.6e-08
4021000      5.99e-02      1.56e-05      5.72e-02    9.6e-08
4022000      5.85e-02      1.43e-04      5.59e-02    9.6e-08
4023000      5.40e-02      4.60e-04      5.13e-02    9.6e-08
4024000      6.65e-02      1.33e-03      6.15e-02    9.6e-08
4025000      8.48e-02      1.49e-03      7.88e-02    9.4e-08
4026000      5.95e-02      1.22e-03      5.48e-02    9.4e-08
4027000      5.67e-02      1.18e-04      5.41e-02    9.4e-08
4028000      6.40e-02      9.30e-04      6.00e-02    9.4e-08
4029000      5.34e-02      3.57e-05      5.10e-02    9.4e-08
4030000      5.59e-02      2.81e-04      5.33e-02    9.3e-08
4031000      6.60e-02      6.83e-04      6.25e-02    9.3e-08
4032000      6.00e-02      2.02e-04      5.73e-02    9.3e-08
4033000      6.33e-02      3.59e-04      6.04e-02    9.3e-08
4034000      5.60e-02      9.12e-05      5.36e-02    9.3e-08
4035000      8.16e-02      1.77e-03      7.48e-02    9.2e-08
4036000      8.85e-02      2.98e-04      8.46e-02    9.2e-08
4037000      5.09e-02      5.71e-04      4.82e-02    9.2e-08
4038000      5.35e-02      2.05e-04      5.11e-02    9.2e-08
4039000      6.21e-02      1.05e-03      5.80e-02    9.2e-08
4040000      6.48e-02      5.66e-05      6.20e-02    9.1e-08
4041000      6.67e-02      1.56e-03      6.08e-02    9.1e-08
4042000      5.64e-02      8.30e-04      5.31e-02    9.1e-08
4043000      7.18e-02      2.14e-03      6.36e-02    9.1e-08
4044000      5.32e-02      5.99e-04      5.04e-02    9.1e-08
4045000      6.23e-02      1.42e-03      5.69e-02    9.0e-08
4046000      5.34e-02      1.23e-03      4.88e-02    9.0e-08
4047000      1.06e-01      5.57e-03      7.31e-02    9.0e-08
4048000      6.92e-02      1.54e-03      6.34e-02    9.0e-08
4049000      6.38e-02      5.44e-04      6.07e-02    9.0e-08
4050000      5.65e-02      9.02e-04      5.30e-02    8.9e-08
4051000      5.73e-02      1.47e-04      5.49e-02    8.9e-08
4052000      6.27e-02      6.22e-06      6.01e-02    8.9e-08
4053000      6.75e-02      6.95e-04      6.41e-02    8.9e-08
4054000      7.11e-02      1.28e-03      6.61e-02    8.9e-08
4055000      6.47e-02      3.65e-04      6.18e-02    8.8e-08
4056000      5.79e-02      6.80e-04      5.48e-02    8.8e-08
4057000      7.22e-02      1.21e-03      6.75e-02    8.8e-08
4058000      5.71e-02      6.41e-04      5.41e-02    8.8e-08
4059000      5.56e-02      2.35e-04      5.32e-02    8.8e-08
4060000      5.77e-02      5.30e-04      5.49e-02    8.7e-08
4061000      5.82e-02      2.97e-04      5.57e-02    8.7e-08
4062000      4.47e-02      7.07e-04      4.20e-02    8.7e-08
4063000      6.03e-02      3.61e-05      5.79e-02    8.7e-08
4064000      5.95e-02      1.40e-04      5.71e-02    8.7e-08
4065000      9.76e-02      1.17e-03      9.25e-02    8.6e-08
4066000      6.06e-02      2.60e-04      5.80e-02    8.6e-08
4067000      8.38e-02      4.61e-05      8.04e-02    8.6e-08
4068000      6.00e-02      1.62e-04      5.75e-02    8.6e-08
4069000      6.02e-02      7.98e-04      5.69e-02    8.6e-08
4070000      6.98e-02      1.32e-03      6.49e-02    8.5e-08
4071000      9.59e-02      2.01e-03      8.84e-02    8.5e-08
4072000      5.09e-02      1.15e-03      4.68e-02    8.5e-08
4073000      7.63e-02      1.09e-03      7.19e-02    8.5e-08
4074000      6.34e-02      2.04e-04      6.08e-02    8.5e-08
4075000      6.22e-02      6.81e-04      5.91e-02    8.4e-08
4076000      4.92e-02      2.62e-04      4.71e-02    8.4e-08
4077000      5.52e-02      1.44e-04      5.30e-02    8.4e-08
4078000      7.32e-02      2.92e-04      7.02e-02    8.4e-08
4079000      6.02e-02      1.29e-03      5.55e-02    8.4e-08
4080000      6.53e-02      4.83e-05      6.28e-02    8.3e-08
4081000      9.30e-02      1.77e-03      8.67e-02    8.3e-08
4082000      5.60e-02      8.04e-04      5.28e-02    8.3e-08
4083000      5.99e-02      1.07e-06      5.76e-02    8.3e-08
4084000      5.60e-02      4.42e-04      5.35e-02    8.3e-08
4085000      6.36e-02      1.74e-04      6.11e-02    8.2e-08
4086000      9.02e-02      1.31e-03      8.51e-02    8.2e-08
4087000      6.82e-02      7.24e-04      6.50e-02    8.2e-08
4088000      5.95e-02      1.57e-04      5.71e-02    8.2e-08
4089000      5.99e-02      1.34e-03      5.51e-02    8.2e-08
4090000      5.79e-02      1.55e-03      5.21e-02    8.1e-08
4091000      6.72e-02      5.67e-04      6.42e-02    8.1e-08
4092000      6.20e-02      1.12e-03      5.79e-02    8.1e-08
4093000      6.16e-02      1.33e-03      5.69e-02    8.1e-08
4094000      5.65e-02      7.90e-05      5.43e-02    8.1e-08
4095000      5.56e-02      5.37e-05      5.35e-02    8.0e-08
4096000      5.59e-02      2.80e-04      5.37e-02    8.0e-08
4097000      5.94e-02      1.04e-04      5.71e-02    8.0e-08
4098000      5.74e-02      5.18e-04      5.49e-02    8.0e-08
4099000      6.52e-02      1.62e-03      5.93e-02    8.0e-08
4100000      6.21e-02      2.57e-04      5.96e-02    7.9e-08
4101000      6.10e-02      7.80e-04      5.79e-02    7.9e-08
4102000      4.34e-02      1.84e-03      3.52e-02    7.9e-08
4103000      5.93e-02      4.10e-04      5.69e-02    7.9e-08
4104000      5.87e-02      3.77e-04      5.63e-02    7.9e-08
4105000      6.33e-02      1.07e-04      6.09e-02    7.9e-08
4106000      6.28e-02      2.19e-04      6.04e-02    7.9e-08
4107000      6.37e-02      1.47e-03      5.84e-02    7.9e-08
4108000      5.91e-02      9.85e-05      5.69e-02    7.9e-08
4109000      5.83e-02      1.07e-03      5.45e-02    7.9e-08
4110000      5.74e-02      7.36e-04      5.45e-02    7.8e-08
4111000      7.96e-02      8.45e-04      7.59e-02    7.8e-08
4112000      5.23e-02      6.41e-04      4.97e-02    7.8e-08
4113000      6.54e-02      1.66e-03      5.93e-02    7.8e-08
4114000      5.93e-02      3.77e-04      5.69e-02    7.8e-08
4115000      5.68e-02      1.14e-03      5.28e-02    7.7e-08
4116000      5.57e-02      5.68e-04      5.31e-02    7.7e-08
4117000      6.54e-02      6.85e-04      6.24e-02    7.7e-08
4118000      6.03e-02      2.70e-04      5.80e-02    7.7e-08
4119000      5.98e-02      1.16e-03      5.57e-02    7.7e-08
4120000      5.51e-02      9.32e-04      5.18e-02    7.6e-08
4121000      5.41e-02      5.43e-05      5.22e-02    7.6e-08
4122000      5.48e-02      1.86e-04      5.28e-02    7.6e-08
4123000      5.51e-02      7.08e-04      5.24e-02    7.6e-08
4124000      5.86e-02      6.87e-04      5.58e-02    7.6e-08
4125000      9.39e-02      2.13e-03      8.65e-02    7.5e-08
4126000      6.06e-02      5.14e-04      5.81e-02    7.5e-08
4127000      6.37e-02      1.24e-03      5.94e-02    7.5e-08
4128000      5.05e-02      4.44e-04      4.84e-02    7.5e-08
4129000      6.04e-02      5.72e-04      5.78e-02    7.5e-08
4130000      4.90e-02      5.60e-04      4.67e-02    7.4e-08
4131000      6.39e-02      2.22e-04      6.16e-02    7.4e-08
4132000      6.31e-02      1.90e-04      6.09e-02    7.4e-08
4133000      6.24e-02      4.76e-04      5.99e-02    7.4e-08
4134000      7.27e-02      1.08e-03      6.88e-02    7.4e-08
4135000      5.68e-02      1.27e-03      5.23e-02    7.3e-08
4136000      5.29e-02      9.24e-04      4.97e-02    7.3e-08
4137000      5.48e-02      3.53e-04      5.27e-02    7.3e-08
4138000      6.63e-02      3.90e-04      6.38e-02    7.3e-08
4139000      7.29e-02      1.27e-03      6.85e-02    7.3e-08
4140000      5.35e-02      3.84e-04      5.15e-02    7.2e-08
4141000      6.62e-02      9.68e-04      6.27e-02    7.2e-08
4142000      4.62e-02      4.27e-05      4.46e-02    7.2e-08
4143000      5.97e-02      3.37e-04      5.75e-02    7.2e-08
4144000      5.65e-02      4.44e-04      5.43e-02    7.2e-08
4145000      6.82e-02      2.43e-04      6.58e-02    7.2e-08
4146000      5.81e-02      1.14e-03      5.42e-02    7.2e-08
4147000      6.72e-02      1.50e-03      6.20e-02    7.2e-08
4148000      5.76e-02      4.69e-04      5.53e-02    7.2e-08
4149000      6.17e-02      9.63e-04      5.83e-02    7.2e-08
4150000      6.24e-02      1.16e-03      5.85e-02    7.1e-08
4151000      5.55e-02      5.31e-04      5.32e-02    7.1e-08
4152000      5.71e-02      8.48e-05      5.52e-02    7.1e-08
4153000      5.62e-02      4.99e-04      5.39e-02    7.1e-08
4154000      5.19e-02      7.31e-04      4.93e-02    7.1e-08
4155000      5.03e-02      5.47e-04      4.82e-02    7.0e-08
4156000      7.19e-02      6.24e-04      6.91e-02    7.0e-08
4157000      6.56e-02      9.47e-04      6.23e-02    7.0e-08
4158000      4.88e-02      1.69e-03      4.23e-02    7.0e-08
4159000      5.53e-02      5.08e-04      5.31e-02    7.0e-08
4160000      6.08e-02      1.33e-03      5.63e-02    6.9e-08
4161000      5.74e-02      4.84e-04      5.51e-02    6.9e-08
4162000      7.64e-02      1.02e-03      7.27e-02    6.9e-08
4163000      6.07e-02      3.18e-04      5.85e-02    6.9e-08
4164000      6.01e-02      4.64e-04      5.79e-02    6.9e-08
4165000      5.57e-02      6.87e-04      5.32e-02    6.8e-08
4166000      5.41e-02      5.01e-04      5.19e-02    6.8e-08
4167000      4.60e-02      1.53e-03      4.03e-02    6.8e-08
4168000      6.13e-02      1.72e-03      5.52e-02    6.8e-08
4169000      5.66e-02      6.60e-04      5.41e-02    6.8e-08
4170000      6.86e-02      1.25e-03      6.45e-02    6.8e-08
4171000      6.21e-02      5.63e-04      5.97e-02    6.8e-08
4172000      5.61e-02      8.09e-04      5.33e-02    6.8e-08
4173000      5.70e-02      1.13e-03      5.33e-02    6.8e-08
4174000      6.34e-02      1.77e-03      5.71e-02    6.8e-08
4175000      5.88e-02      8.39e-04      5.59e-02    6.7e-08
4176000      7.31e-02      8.47e-04      6.99e-02    6.7e-08
4177000      5.88e-02      5.19e-04      5.66e-02    6.7e-08
4178000      6.04e-02      1.40e-03      5.57e-02    6.7e-08
4179000      5.85e-02      1.33e-04      5.66e-02    6.7e-08
4180000      5.91e-02      9.84e-05      5.72e-02    6.6e-08
4181000      5.59e-02      4.50e-04      5.38e-02    6.6e-08
4182000      7.37e-02      4.51e-04      7.12e-02    6.6e-08
4183000      6.28e-02      2.87e-05      6.08e-02    6.6e-08
4184000      6.42e-02      4.12e-06      6.22e-02    6.6e-08
4185000      4.95e-02      1.23e-04      4.79e-02    6.5e-08
4186000      5.90e-02      8.90e-04      5.60e-02    6.5e-08
4187000      6.41e-02      7.08e-04      6.14e-02    6.5e-08
4188000      5.19e-02      6.68e-04      4.96e-02    6.5e-08
4189000      5.58e-02      4.48e-04      5.38e-02    6.5e-08
4190000      6.17e-02      1.69e-03      5.59e-02    6.5e-08
4191000      7.23e-02      1.15e-03      6.85e-02    6.5e-08
4192000      5.16e-02      1.82e-05      5.01e-02    6.5e-08
4193000      5.91e-02      1.23e-04      5.73e-02    6.5e-08
4194000      5.35e-02      4.02e-04      5.16e-02    6.5e-08
4195000      6.23e-02      2.57e-04      6.03e-02    6.4e-08
4196000      5.76e-02      7.17e-04      5.51e-02    6.4e-08
4197000      5.20e-02      2.97e-07      5.04e-02    6.4e-08
4198000      5.56e-02      7.50e-04      5.31e-02    6.4e-08
4199000      6.02e-02      2.96e-04      5.83e-02    6.4e-08
4200000      5.51e-02      8.10e-04      5.24e-02    6.3e-08
4201000      5.29e-02      5.27e-04      5.08e-02    6.3e-08
4202000      6.37e-02      1.75e-04      6.18e-02    6.3e-08
4203000      7.80e-02      2.48e-03      6.88e-02    6.3e-08
4204000      5.93e-02      2.14e-04      5.75e-02    6.3e-08
4205000      5.51e-02      4.18e-04      5.32e-02    6.2e-08
4206000      5.17e-02      6.68e-04      4.95e-02    6.2e-08
4207000      4.04e-02      4.79e-04      3.87e-02    6.2e-08
4208000      5.86e-02      1.31e-03      5.44e-02    6.2e-08
4209000      6.35e-02      2.53e-04      6.16e-02    6.2e-08
4210000      6.79e-02      5.95e-05      6.59e-02    6.2e-08
4211000      1.27e-01      3.05e-03      1.16e-01    6.2e-08
4212000      6.22e-02      6.31e-06      6.04e-02    6.2e-08
4213000      6.38e-02      2.87e-04      6.19e-02    6.2e-08
4214000      5.53e-02      3.45e-04      5.35e-02    6.2e-08
4215000      5.62e-02      2.67e-05      5.45e-02    6.1e-08
4216000      6.43e-02      1.07e-03      6.09e-02    6.1e-08
4217000      6.49e-02      5.93e-04      6.25e-02    6.1e-08
4218000      6.04e-02      3.54e-04      5.84e-02    6.1e-08
4219000      6.08e-02      2.49e-04      5.90e-02    6.1e-08
4220000      5.77e-02      7.54e-04      5.52e-02    6.0e-08
4221000      6.15e-02      4.60e-04      5.94e-02    6.0e-08
4222000      4.60e-02      3.60e-05      4.47e-02    6.0e-08
4223000      5.02e-02      1.09e-04      4.87e-02    6.0e-08
4224000      6.04e-02      8.03e-04      5.78e-02    6.0e-08
4225000      5.88e-02      1.60e-03      5.34e-02    6.0e-08
4226000      6.33e-02      1.69e-03      5.76e-02    6.0e-08
4227000      6.57e-02      2.52e-04      6.37e-02    6.0e-08
4228000      1.20e-01      4.41e-03      1.02e-01    6.0e-08
4229000      5.69e-02      1.37e-03      5.25e-02    6.0e-08
4230000      6.19e-02      3.92e-06      6.02e-02    5.9e-08
4231000      5.89e-02      1.26e-04      5.72e-02    5.9e-08
4232000      6.14e-02      2.60e-05      5.97e-02    5.9e-08
4233000      6.36e-02      5.00e-04      6.15e-02    5.9e-08
4234000      5.69e-02      9.68e-04      5.39e-02    5.9e-08
4235000      6.18e-02      8.33e-04      5.92e-02    5.8e-08
4236000      7.40e-02      5.43e-04      7.16e-02    5.8e-08
4237000      5.69e-02      9.17e-04      5.40e-02    5.8e-08
4238000      5.95e-02      2.86e-04      5.77e-02    5.8e-08
4239000      5.86e-02      6.47e-04      5.64e-02    5.8e-08
4240000      5.84e-02      5.33e-04      5.64e-02    5.8e-08
4241000      5.20e-02      3.22e-05      5.06e-02    5.8e-08
4242000      6.14e-02      1.30e-05      5.97e-02    5.8e-08
4243000      8.22e-02      1.77e-04      7.99e-02    5.8e-08
4244000      6.17e-02      1.35e-03      5.74e-02    5.8e-08
4245000      5.53e-02      3.92e-04      5.35e-02    5.7e-08
4246000      7.79e-02      2.42e-04      7.57e-02    5.7e-08
4247000      5.46e-02      1.35e-03      5.02e-02    5.7e-08
4248000      7.81e-02      2.33e-03      6.99e-02    5.7e-08
4249000      6.01e-02      7.61e-04      5.77e-02    5.7e-08
4250000      5.13e-02      6.67e-04      4.92e-02    5.6e-08
4251000      6.38e-02      1.06e-03      6.06e-02    5.6e-08
4252000      6.11e-02      2.05e-05      5.94e-02    5.6e-08
4253000      6.80e-02      1.07e-03      6.48e-02    5.6e-08
4254000      6.17e-02      6.20e-04      5.95e-02    5.6e-08
4255000      8.49e-02      1.42e-03      8.06e-02    5.6e-08
4256000      6.99e-02      1.34e-03      6.58e-02    5.6e-08
4257000      5.00e-02      4.05e-04      4.84e-02    5.6e-08
